"Code","MonthYear","VC","MC","VV","MV"
"NI",200011,28,5,5,4
"NI",200012,10,1,3,11
"NI",200101,4,4,2,0
"NI",200102,13,1,3,7
"NI",200103,9,0,0,2
"NI",200104,8,0,0,5
"NI",200105,13,7,3,2
"NI",200106,20,2,2,0
"NI",200107,11,0,1,2
"NI",200108,12,0,4,2
"NI",200109,8,7,2,3
"NI",200110,22,0,1,4
"NI",200111,7,0,1,0
"NI",200112,15,0,1,14
"NI",200201,4,1,0,4
"NI",200202,6,0,0,2
"NI",200203,4,0,0,1
"NI",200204,2,1,0,1
"NI",200205,3,0,1,2
"NI",200206,4,3,0,3
"NI",200207,0,0,6,1
"NI",200208,2,0,1,4
"NI",200209,4,0,1,6
"NI",200210,5,0,1,5
"NI",200211,2,0,0,4
"NI",200212,16,0,3,2
"NI",200301,5,2,0,9
"NI",200302,11,1,2,4
"NI",200303,5,2,1,8
"NI",200304,12,0,0,5
"NI",200305,8,1,0,1
"NI",200306,8,3,3,5
"NI",200307,15,8,17,26
"NI",200308,68,16,13,28
"NI",200309,12,5,5,9
"NI",200310,5,2,3,2
"NI",200311,2,1,0,5
"NI",200312,12,6,2,6
"NI",200401,4,0,2,13
"NI",200402,10,3,3,13
"NI",200403,4,2,2,19
"NI",200404,3,0,1,1
"NI",200405,2,0,7,20
"NI",200406,13,2,5,12
"NI",200407,19,1,1,6
"NI",200408,86,6,21,12
"NI",200409,82,7,19,15
"NI",200410,94,13,13,22
"NI",200411,41,4,5,19
"NI",200412,41,5,15,13
"NI",200501,16,3,4,4
"NI",200502,9,1,2,4
"NI",200503,3,2,0,2
"NI",200504,12,1,0,0
"NI",200505,15,8,5,6
"NI",200506,45,1,9,8
"NI",200507,37,2,6,6
"NI",200508,9,1,7,3
"NI",200509,30,7,12,21
"NI",200510,27,3,2,6
"NI",200511,33,4,10,4
"NI",200512,13,0,4,5
"NI",200601,22,4,22,17
"NI",200602,9,2,13,26
"NI",200603,44,38,15,37
"NI",200604,21,7,4,6
"NI",200605,89,4,34,10
"NI",200606,29,11,5,13
"NI",200607,15,6,12,16
"NI",200608,15,8,21,15
"NI",200609,16,4,14,7
"NI",200610,11,0,4,10
"NI",200611,10,1,3,5
"NI",200612,18,3,2,13
"NI",200701,55,5,35,33
"NI",200702,25,2,11,38
"NI",200703,15,3,26,25
"NI",200704,7,0,0,23
"NI",200705,27,5,6,40
"NI",200706,48,7,10,13
"NI",200707,33,24,13,11
"NI",200708,15,0,6,1
"NI",200709,9,4,11,6
"NI",200710,38,2,4,28
"NI",200711,13,0,3,4
"NI",200712,2,1,2,14
"NI",200801,13,4,4,11
"NI",200802,9,4,4,14
"NI",200803,3,0,1,3
"NI",200804,4,2,3,7
"NI",200805,47,7,5,27
"NI",200806,40,4,5,11
"NI",200807,56,14,4,33
"NI",200808,10,0,8,11
"NI",200809,33,5,5,26
"NI",200810,16,1,4,16
"NI",200811,113,12,14,40
"NI",200812,27,2,16,7
"NI",200901,23,12,10,36
"NI",200902,32,18,46,54
"NI",200903,10,2,7,5
"NI",200904,10,4,7,28
"NI",200905,23,14,14,34
"NI",200906,16,5,18,31
"NI",200907,58,28,40,111
"NI",200908,52,15,18,30
"NI",200909,19,18,24,33
"NI",200910,94,66,42,22
"NI",200911,12,7,6,13
"NI",200912,21,7,20,48
"NI",201001,25,5,13,40
"NI",201002,19,14,8,10
"NI",201003,10,0,4,10
"NI",201004,5,0,2,12
"NI",201005,8,1,3,0
"NI",201006,4,0,2,1
"NI",201007,14,6,3,20
"NI",201008,14,4,3,9
"NI",201009,31,6,12,36
"NI",201010,34,8,13,44
"NI",201011,24,4,11,8
"NI",201012,14,0,13,15
"NI",201101,12,6,10,32
"NI",201102,16,6,15,31
"NI",201103,42,4,8,24
"NI",201104,8,1,2,24
"NI",201105,11,3,3,23
"NI",201106,41,7,19,55
"NI",201107,26,8,12,33
"NI",201108,45,0,19,106
"NI",201109,42,7,16,49
"NI",201110,18,2,10,51
"NI",201111,118,15,39,202
"NI",201112,24,4,42,113
"NI",201201,47,15,35,137
"NI",201202,74,6,27,175
"NI",201203,44,8,21,138
"NI",201204,38,23,26,130
"NI",201205,38,10,20,61
"NI",201206,53,2,35,291
"NI",201207,26,9,3,90
"NI",201208,47,3,29,128
"NI",201209,15,5,17,125
"NI",201210,20,8,8,83
"NI",201211,27,8,20,102
"NI",201212,15,2,15,119
"NI",201301,34,7,20,72
"NI",201302,30,5,10,40
"NI",201303,64,5,17,65
"NI",201304,29,4,5,28
"NI",201305,68,20,10,74
"NI",201306,30,16,9,60
"NI",201307,65,9,38,101
"NI",201308,59,13,40,173
"NI",201309,96,26,37,160
"NI",201310,86,16,34,94
"NI",201311,143,20,37,131
"NI",201312,64,4,23,154
"NI",201401,28,23,14,159
"NI",201402,126,18,43,241
"NI",201403,166,16,50,289
"NI",201404,185,55,98,406
"NI",201405,388,98,156,638
"NI",201406,200,51,67,309
"NI",201407,241,49,126,524
"NI",201408,184,54,96,363
"NI",201409,414,137,136,664
"NI",201410,273,70,50,478
"NI",201411,604,117,184,1277
"NI",201412,0,0,0,0
"RW",199001,0,0,0,0
"RW",199002,0,0,0,0
"RW",199003,0,0,0,0
"RW",199004,0,0,0,0
"RW",199005,0,0,0,0
"RW",199006,0,0,0,0
"RW",199007,0,0,0,0
"RW",199008,0,0,0,0
"RW",199009,0,0,0,0
"RW",199010,17,2,7,19
"RW",199011,5,2,4,10
"RW",199012,0,0,0,6
"RW",199101,0,0,0,3
"RW",199102,0,3,0,3
"RW",199103,5,0,1,3
"RW",199104,1,0,0,1
"RW",199105,0,1,1,2
"RW",199106,1,0,0,0
"RW",199107,0,7,0,1
"RW",199108,2,0,0,6
"RW",199109,0,0,0,3
"RW",199110,1,1,1,0
"RW",199111,2,1,0,7
"RW",199112,2,0,2,10
"RW",199201,0,0,2,8
"RW",199202,1,0,1,0
"RW",199203,0,0,0,1
"RW",199204,6,0,1,8
"RW",199205,3,0,1,1
"RW",199206,10,0,0,5
"RW",199207,4,0,0,4
"RW",199208,9,0,0,1
"RW",199209,1,0,0,1
"RW",199210,2,0,1,4
"RW",199211,4,1,0,0
"RW",199212,3,1,0,2
"RW",199301,5,1,3,1
"RW",199302,16,4,3,28
"RW",199303,6,3,1,3
"RW",199304,2,3,5,4
"RW",199305,2,2,1,0
"RW",199306,17,0,7,0
"RW",199307,7,3,0,1
"RW",199308,4,1,0,0
"RW",199309,1,0,2,0
"RW",199310,1,0,2,0
"RW",199311,5,1,1,4
"RW",199312,2,1,0,1
"RW",199401,2,0,0,2
"RW",199402,3,0,1,2
"RW",199403,1,0,0,0
"RW",199404,60,19,15,62
"RW",199405,97,14,37,96
"RW",199406,64,13,42,109
"RW",199407,64,18,22,76
"RW",199408,3,5,0,3
"RW",199409,1,1,2,8
"RW",199410,7,0,1,1
"RW",199411,1,5,1,6
"RW",199412,0,10,0,0
"RW",199501,1,0,0,1
"RW",199502,2,0,0,0
"RW",199503,0,1,0,0
"RW",199504,1,2,0,3
"RW",199505,0,2,0,2
"RW",199506,3,0,0,0
"RW",199507,1,0,1,2
"RW",199508,2,2,1,8
"RW",199509,0,0,0,1
"RW",199510,1,0,0,2
"RW",199511,0,0,0,0
"RW",199512,0,0,0,0
"RW",199601,1,0,0,3
"RW",199602,3,0,2,5
"RW",199603,1,0,0,3
"RW",199604,0,0,0,3
"RW",199605,0,0,2,2
"RW",199606,2,5,0,0
"RW",199607,0,2,0,21
"RW",199608,3,0,2,6
"RW",199609,4,1,0,7
"RW",199610,9,8,7,52
"RW",199611,110,42,45,155
"RW",199612,26,8,8,38
"RW",199701,16,6,10,32
"RW",199702,39,15,22,43
"RW",199703,66,15,30,55
"RW",199704,112,32,35,62
"RW",199705,51,27,33,38
"RW",199706,4,0,1,12
"RW",199707,2,1,3,11
"RW",199708,6,5,2,12
"RW",199709,5,4,7,21
"RW",199710,4,7,1,32
"RW",199711,1,8,1,31
"RW",199712,17,13,14,77
"RW",199801,17,2,2,81
"RW",199802,17,11,8,39
"RW",199803,12,5,8,71
"RW",199804,3,5,13,42
"RW",199805,6,3,3,24
"RW",199806,6,6,6,28
"RW",199807,9,4,1,19
"RW",199808,135,40,53,90
"RW",199809,145,21,64,74
"RW",199810,121,25,61,59
"RW",199811,110,8,49,37
"RW",199812,47,11,23,17
"RW",199901,109,6,71,29
"RW",199902,27,2,12,12
"RW",199903,48,7,19,89
"RW",199904,25,2,19,14
"RW",199905,78,2,48,38
"RW",199906,76,13,23,29
"RW",199907,62,14,34,14
"RW",199908,109,17,26,30
"RW",199909,32,5,11,9
"RW",199910,26,3,12,15
"RW",199911,46,2,14,9
"RW",199912,44,4,11,15
"RW",200001,33,0,2,21
"RW",200002,38,12,20,32
"RW",200003,17,4,4,18
"RW",200004,48,6,20,27
"RW",200005,23,12,7,24
"RW",200006,27,2,8,15
"RW",200007,8,3,4,12
"RW",200008,26,5,8,13
"RW",200009,21,3,4,12
"RW",200010,36,3,8,14
"RW",200011,22,2,15,9
"RW",200012,14,10,6,13
"RW",200101,34,5,16,29
"RW",200102,21,12,14,21
"RW",200103,22,2,6,2
"RW",200104,20,9,10,9
"RW",200105,48,2,13,16
"RW",200106,22,10,8,38
"RW",200107,27,11,6,9
"RW",200108,30,7,8,30
"RW",200109,43,5,10,10
"RW",200110,27,3,6,12
"RW",200111,27,4,7,5
"RW",200112,4,1,0,11
"RW",200201,53,16,7,12
"RW",200202,25,8,12,15
"RW",200203,19,8,3,16
"RW",200204,28,6,12,24
"RW",200205,20,7,12,17
"RW",200206,21,1,13,20
"RW",200207,65,9,8,13
"RW",200208,35,3,6,31
"RW",200209,34,7,7,11
"RW",200210,30,4,8,21
"RW",200211,8,2,9,4
"RW",200212,10,1,2,13
"RW",200301,7,0,6,7
"RW",200302,12,3,4,0
"RW",200303,28,3,12,28
"RW",200304,11,2,12,11
"RW",200305,9,8,1,6
"RW",200306,17,5,7,25
"RW",200307,12,0,1,9
"RW",200308,4,3,0,5
"RW",200309,6,0,4,2
"RW",200310,5,3,1,1
"RW",200311,10,8,0,8
"RW",200312,4,0,0,7
"RW",200401,6,0,0,5
"RW",200402,7,0,0,3
"RW",200403,6,0,1,3
"RW",200404,23,7,4,24
"RW",200405,3,7,1,19
"RW",200406,20,16,18,28
"RW",200407,10,0,7,5
"RW",200408,11,7,6,13
"RW",200409,0,1,3,4
"RW",200410,2,0,4,0
"RW",200411,12,7,17,20
"RW",200412,21,10,13,21
"RW",200501,4,3,3,0
"RW",200502,3,3,0,6
"RW",200503,4,4,4,3
"RW",200504,9,16,5,6
"RW",200505,20,6,6,14
"RW",200506,10,1,0,3
"RW",200507,15,6,10,11
"RW",200508,7,4,4,1
"RW",200509,3,0,5,2
"RW",200510,14,2,5,6
"RW",200511,22,7,4,10
"RW",200512,9,1,2,7
"RW",200601,4,1,0,12
"RW",200602,1,5,2,2
"RW",200603,5,4,6,1
"RW",200604,17,2,10,3
"RW",200605,7,0,5,5
"RW",200606,0,1,0,6
"RW",200607,2,4,3,6
"RW",200608,3,2,1,11
"RW",200609,2,0,7,2
"RW",200610,8,1,1,6
"RW",200611,14,10,4,12
"RW",200612,6,1,1,7
"RW",200701,8,2,3,19
"RW",200702,4,0,0,3
"RW",200703,10,10,1,6
"RW",200704,12,4,7,10
"RW",200705,4,5,4,37
"RW",200706,4,1,0,7
"RW",200707,3,2,2,10
"RW",200708,8,6,6,20
"RW",200709,38,12,12,37
"RW",200710,33,8,72,61
"RW",200711,23,18,30,54
"RW",200712,44,7,30,26
"RW",200801,84,18,12,30
"RW",200802,5,5,9,13
"RW",200803,4,0,2,4
"RW",200804,4,1,3,5
"RW",200805,13,3,9,9
"RW",200806,6,3,3,5
"RW",200807,11,3,5,9
"RW",200808,3,1,0,7
"RW",200809,7,3,7,15
"RW",200810,114,46,62,123
"RW",200811,285,87,184,294
"RW",200812,78,25,50,63
"RW",200901,152,58,52,154
"RW",200902,45,33,18,72
"RW",200903,16,6,11,24
"RW",200904,25,11,26,34
"RW",200905,16,9,17,20
"RW",200906,10,4,4,12
"RW",200907,15,4,9,16
"RW",200908,8,8,0,19
"RW",200909,9,0,9,1
"RW",200910,22,8,3,30
"RW",200911,19,6,9,27
"RW",200912,17,15,10,33
"RW",201001,11,6,9,14
"RW",201002,4,4,8,19
"RW",201003,4,4,4,3
"RW",201004,7,7,7,15
"RW",201005,8,1,2,2
"RW",201006,2,1,5,1
"RW",201007,3,0,1,21
"RW",201008,33,7,11,85
"RW",201009,10,5,19,48
"RW",201010,29,15,15,56
"RW",201011,4,2,4,33
"RW",201012,6,10,2,11
"RW",201101,26,16,24,21
"RW",201102,2,10,2,7
"RW",201103,12,4,2,6
"RW",201104,1,2,2,3
"RW",201105,4,6,2,4
"RW",201106,2,6,4,1
"RW",201107,3,0,2,10
"RW",201108,15,2,2,2
"RW",201109,9,1,5,16
"RW",201110,4,2,2,20
"RW",201111,3,1,2,9
"RW",201112,5,10,7,22
"RW",201201,10,11,4,39
"RW",201202,3,0,3,4
"RW",201203,15,14,3,20
"RW",201204,1,4,0,4
"RW",201205,15,5,24,63
"RW",201206,19,9,15,15
"RW",201207,84,38,84,140
"RW",201208,32,13,41,34
"RW",201209,16,3,30,16
"RW",201210,25,10,32,27
"RW",201211,253,155,156,276
"RW",201212,118,94,55,49
"RW",201301,31,27,25,23
"RW",201302,34,16,16,32
"RW",201303,71,72,17,46
"RW",201304,2,2,2,1
"RW",201305,9,7,10,31
"RW",201306,10,9,3,2
"RW",201307,35,11,24,51
"RW",201308,36,12,47,86
"RW",201309,46,10,15,41
"RW",201310,43,15,38,93
"RW",201311,95,81,35,68
"RW",201312,31,8,28,9
"RW",201401,11,3,8,11
"RW",201402,12,3,6,6
"RW",201403,13,4,3,3
"RW",201404,37,7,17,21
"RW",201405,32,22,9,25
"RW",201406,14,24,10,18
"RW",201407,32,9,7,15
"RW",201408,12,4,8,5
"RW",201409,3,3,4,12
"RW",201410,4,5,2,8
"RW",201411,7,2,0,13
"RW",201412,0,0,0,0
"SF",199001,20,0,2,3
"SF",199002,25,7,11,22
"SF",199003,5,0,3,9
"SF",199004,3,0,7,10
"SF",199005,6,0,5,2
"SF",199006,9,1,5,10
"SF",199007,7,0,2,2
"SF",199008,3,0,0,7
"SF",199009,8,1,0,3
"SF",199010,5,2,2,3
"SF",199011,3,0,0,4
"SF",199012,9,1,2,0
"SF",199101,3,0,0,1
"SF",199102,7,1,1,1
"SF",199103,3,1,1,3
"SF",199104,0,3,0,2
"SF",199105,7,1,3,4
"SF",199106,1,2,0,2
"SF",199107,5,0,0,5
"SF",199108,9,1,1,1
"SF",199109,10,0,2,5
"SF",199110,12,2,1,11
"SF",199111,6,1,3,5
"SF",199112,4,1,6,9
"SF",199201,14,0,0,2
"SF",199202,4,0,2,1
"SF",199203,9,4,0,0
"SF",199204,6,2,1,8
"SF",199205,3,0,0,4
"SF",199206,2,0,1,13
"SF",199207,0,0,0,3
"SF",199208,1,0,6,2
"SF",199209,4,0,0,3
"SF",199210,1,3,0,0
"SF",199211,6,0,3,6
"SF",199212,8,0,4,8
"SF",199301,5,0,3,9
"SF",199302,2,0,1,6
"SF",199303,10,0,0,10
"SF",199304,14,6,5,13
"SF",199305,21,0,3,8
"SF",199306,9,1,6,7
"SF",199307,6,4,1,9
"SF",199308,5,4,1,1
"SF",199309,10,2,4,10
"SF",199310,30,4,2,9
"SF",199311,1,0,4,1
"SF",199312,9,2,4,9
"SF",199401,6,5,11,12
"SF",199402,8,3,1,8
"SF",199403,39,9,14,24
"SF",199404,19,2,8,3
"SF",199405,16,0,0,3
"SF",199406,8,0,3,2
"SF",199407,5,1,2,9
"SF",199408,6,0,0,3
"SF",199409,0,0,3,1
"SF",199410,10,4,3,5
"SF",199411,8,3,5,3
"SF",199412,1,3,1,0
"SF",199501,4,1,1,3
"SF",199502,5,0,1,3
"SF",199503,4,4,1,0
"SF",199504,0,0,0,0
"SF",199505,13,2,0,2
"SF",199506,2,1,2,1
"SF",199507,2,0,0,0
"SF",199508,6,2,3,3
"SF",199509,4,0,2,5
"SF",199510,5,0,0,1
"SF",199511,1,1,3,1
"SF",199512,1,1,1,9
"SF",199601,11,0,2,10
"SF",199602,5,0,1,11
"SF",199603,22,0,1,6
"SF",199604,1,0,0,1
"SF",199605,4,4,0,2
"SF",199606,2,0,2,0
"SF",199607,3,0,0,0
"SF",199608,11,1,3,4
"SF",199609,5,0,2,4
"SF",199610,4,0,1,3
"SF",199611,7,4,1,1
"SF",199612,12,1,1,3
"SF",199701,5,4,10,3
"SF",199702,116,2,5,13
"SF",199703,73,4,11,24
"SF",199704,348,13,24,25
"SF",199705,244,19,20,18
"SF",199706,4,1,2,0
"SF",199707,9,0,2,9
"SF",199708,32,1,2,3
"SF",199709,1,1,3,4
"SF",199710,3,2,3,12
"SF",199711,9,2,4,7
"SF",199712,3,1,3,2
"SF",199801,2,2,3,8
"SF",199802,7,0,2,3
"SF",199803,6,0,13,2
"SF",199804,13,0,3,5
"SF",199805,20,0,8,3
"SF",199806,4,4,5,4
"SF",199807,3,0,1,1
"SF",199808,45,4,6,17
"SF",199809,48,1,20,20
"SF",199810,75,2,9,10
"SF",199811,61,1,15,4
"SF",199812,15,1,3,0
"SF",199901,31,3,4,7
"SF",199902,6,0,3,5
"SF",199903,25,4,10,8
"SF",199904,2,0,1,3
"SF",199905,8,1,0,8
"SF",199906,31,2,4,11
"SF",199907,45,4,6,5
"SF",199908,70,16,3,8
"SF",199909,16,8,9,5
"SF",199910,12,4,4,4
"SF",199911,6,4,5,3
"SF",199912,19,0,7,2
"SF",200001,20,2,1,2
"SF",200002,23,7,4,8
"SF",200003,20,1,7,9
"SF",200004,5,0,4,6
"SF",200005,69,19,16,47
"SF",200006,22,4,1,5
"SF",200007,27,3,2,6
"SF",200008,83,34,15,25
"SF",200009,18,2,5,3
"SF",200010,12,0,9,8
"SF",200011,8,0,4,4
"SF",200012,24,2,5,17
"SF",200101,13,1,2,2
"SF",200102,13,0,3,7
"SF",200103,13,2,1,12
"SF",200104,22,0,0,5
"SF",200105,17,2,6,2
"SF",200106,16,1,1,5
"SF",200107,42,2,9,6
"SF",200108,9,0,1,3
"SF",200109,17,1,3,1
"SF",200110,26,2,6,5
"SF",200111,26,3,5,2
"SF",200112,8,1,0,2
"SF",200201,33,0,0,4
"SF",200202,62,3,20,14
"SF",200203,24,9,8,10
"SF",200204,83,2,19,5
"SF",200205,27,1,9,3
"SF",200206,9,0,6,5
"SF",200207,26,0,3,4
"SF",200208,42,3,5,6
"SF",200209,17,0,2,7
"SF",200210,84,9,4,5
"SF",200211,51,6,8,14
"SF",200212,34,4,14,15
"SF",200301,34,9,7,1
"SF",200302,14,1,6,8
"SF",200303,30,2,5,8
"SF",200304,37,3,3,9
"SF",200305,6,0,12,4
"SF",200306,22,0,5,4
"SF",200307,13,1,6,8
"SF",200308,13,0,5,4
"SF",200309,4,1,0,2
"SF",200310,28,0,10,8
"SF",200311,2,2,2,8
"SF",200312,15,0,1,2
"SF",200401,2,0,2,2
"SF",200402,7,2,1,2
"SF",200403,8,2,2,4
"SF",200404,2,1,0,7
"SF",200405,2,0,0,12
"SF",200406,4,1,5,9
"SF",200407,9,0,7,1
"SF",200408,5,2,2,0
"SF",200409,3,0,2,2
"SF",200410,4,0,5,4
"SF",200411,22,0,4,14
"SF",200412,40,2,2,6
"SF",200501,22,3,6,2
"SF",200502,10,1,5,3
"SF",200503,17,1,1,5
"SF",200504,30,5,6,2
"SF",200505,8,2,3,6
"SF",200506,17,0,2,2
"SF",200507,16,1,3,8
"SF",200508,18,2,6,1
"SF",200509,13,2,17,0
"SF",200510,7,0,1,0
"SF",200511,1,3,0,3
"SF",200512,6,0,1,1
"SF",200601,12,0,2,2
"SF",200602,6,2,2,7
"SF",200603,22,0,4,1
"SF",200604,14,0,0,4
"SF",200605,4,1,1,5
"SF",200606,33,0,6,8
"SF",200607,9,0,0,0
"SF",200608,34,0,5,10
"SF",200609,12,3,4,0
"SF",200610,5,1,5,2
"SF",200611,5,0,0,2
"SF",200612,10,3,2,3
"SF",200701,11,0,1,3
"SF",200702,7,1,3,0
"SF",200703,11,0,1,11
"SF",200704,10,0,4,1
"SF",200705,7,0,6,2
"SF",200706,10,0,5,2
"SF",200707,12,0,1,0
"SF",200708,6,0,1,7
"SF",200709,10,3,7,2
"SF",200710,12,6,16,12
"SF",200711,18,0,7,2
"SF",200712,9,0,2,2
"SF",200801,6,0,7,14
"SF",200802,2,1,1,5
"SF",200803,6,3,10,6
"SF",200804,15,2,8,7
"SF",200805,7,1,6,1
"SF",200806,21,1,3,4
"SF",200807,9,3,2,12
"SF",200808,5,3,2,11
"SF",200809,13,6,0,11
"SF",200810,22,4,3,8
"SF",200811,28,2,20,13
"SF",200812,5,0,2,7
"SF",200901,8,2,8,12
"SF",200902,6,3,3,11
"SF",200903,13,1,10,8
"SF",200904,21,12,4,19
"SF",200905,10,2,3,7
"SF",200906,21,0,6,0
"SF",200907,11,1,3,1
"SF",200908,20,0,2,10
"SF",200909,16,0,8,8
"SF",200910,53,1,27,24
"SF",200911,11,2,9,7
"SF",200912,16,0,6,22
"SF",201001,8,5,6,17
"SF",201002,13,1,28,14
"SF",201003,15,3,0,2
"SF",201004,12,0,7,22
"SF",201005,5,0,0,7
"SF",201006,5,1,4,3
"SF",201007,3,0,6,8
"SF",201008,6,5,4,12
"SF",201009,21,5,23,4
"SF",201010,23,4,2,13
"SF",201011,1,1,5,6
"SF",201012,8,5,2,4
"SF",201101,15,0,3,3
"SF",201102,20,7,1,8
"SF",201103,21,7,6,61
"SF",201104,97,7,43,27
"SF",201105,68,25,40,3
"SF",201106,29,2,6,9
"SF",201107,25,2,11,9
"SF",201108,66,4,18,51
"SF",201109,11,0,8,3
"SF",201110,11,0,6,3
"SF",201111,28,4,0,8
"SF",201112,13,0,4,7
"SF",201201,25,1,6,24
"SF",201202,5,2,4,10
"SF",201203,23,0,4,7
"SF",201204,14,2,7,17
"SF",201205,8,0,0,16
"SF",201206,20,4,15,10
"SF",201207,17,6,9,15
"SF",201208,12,4,1,17
"SF",201209,28,1,11,27
"SF",201210,27,1,0,2
"SF",201211,12,0,11,7
"SF",201212,20,1,4,8
"SF",201301,45,7,24,44
"SF",201302,13,7,14,12
"SF",201303,120,25,85,235
"SF",201304,39,1,18,95
"SF",201305,2,12,11,41
"SF",201306,59,7,4,28
"SF",201307,48,10,27,37
"SF",201308,60,9,39,59
"SF",201309,28,4,23,26
"SF",201310,82,15,44,45
"SF",201311,83,20,41,29
"SF",201312,149,38,53,90
"SF",201401,45,21,16,21
"SF",201402,73,6,18,26
"SF",201403,66,6,20,24
"SF",201404,75,16,35,14
"SF",201405,196,10,51,35
"SF",201406,48,7,25,13
"SF",201407,84,14,38,23
"SF",201408,43,3,30,25
"SF",201409,58,27,19,28
"SF",201410,55,28,23,9
"SF",201411,49,10,19,53
"SF",201412,0,0,0,0
"SG",199001,0,0,0,0
"SG",199002,0,0,0,0
"SG",199003,0,0,0,0
"SG",199004,0,0,0,0
"SG",199005,0,0,0,0
"SG",199006,0,2,0,3
"SG",199007,0,0,0,1
"SG",199008,0,0,1,0
"SG",199009,0,0,0,0
"SG",199010,0,0,0,2
"SG",199011,3,0,0,0
"SG",199012,0,0,0,0
"SG",199101,0,0,0,1
"SG",199102,0,0,0,0
"SG",199103,0,0,0,2
"SG",199104,0,0,0,0
"SG",199105,0,0,0,0
"SG",199106,0,0,0,0
"SG",199107,0,0,0,0
"SG",199108,0,0,0,0
"SG",199109,1,0,0,0
"SG",199110,0,0,0,0
"SG",199111,0,0,0,1
"SG",199112,0,0,2,0
"SG",199201,0,0,0,0
"SG",199202,0,0,0,0
"SG",199203,0,0,0,0
"SG",199204,0,0,0,0
"SG",199205,1,0,0,3
"SG",199206,0,0,0,0
"SG",199207,4,0,1,5
"SG",199208,2,0,2,3
"SG",199209,1,0,0,0
"SG",199210,1,0,0,0
"SG",199211,1,0,0,0
"SG",199212,3,0,0,3
"SG",199301,3,0,0,13
"SG",199302,0,0,5,9
"SG",199303,3,0,0,2
"SG",199304,0,0,0,0
"SG",199305,0,0,0,2
"SG",199306,0,0,0,0
"SG",199307,1,11,0,1
"SG",199308,0,0,0,0
"SG",199309,0,0,0,0
"SG",199310,0,0,0,0
"SG",199311,2,0,0,2
"SG",199312,0,0,0,0
"SG",199401,0,0,0,0
"SG",199402,0,0,0,0
"SG",199403,0,0,0,0
"SG",199404,0,0,0,0
"SG",199405,0,0,0,2
"SG",199406,1,3,0,0
"SG",199407,0,0,1,0
"SG",199408,2,0,0,0
"SG",199409,0,0,0,0
"SG",199410,0,0,0,0
"SG",199411,0,0,0,0
"SG",199412,0,0,0,0
"SG",199501,0,0,3,0
"SG",199502,0,0,0,0
"SG",199503,0,1,0,9
"SG",199504,2,0,4,23
"SG",199505,1,0,1,3
"SG",199506,1,0,2,0
"SG",199507,1,1,0,3
"SG",199508,0,0,0,2
"SG",199509,0,0,1,4
"SG",199510,5,0,0,1
"SG",199511,0,0,0,0
"SG",199512,7,0,0,0
"SG",199601,3,1,0,0
"SG",199602,0,0,0,1
"SG",199603,0,0,0,0
"SG",199604,3,0,0,0
"SG",199605,1,0,0,0
"SG",199606,1,0,0,0
"SG",199607,0,0,0,0
"SG",199608,0,0,0,3
"SG",199609,0,0,0,0
"SG",199610,0,0,0,0
"SG",199611,0,0,0,0
"SG",199612,0,0,2,0
"SG",199701,0,1,0,0
"SG",199702,0,0,0,0
"SG",199703,0,0,0,1
"SG",199704,0,0,0,0
"SG",199705,0,0,0,0
"SG",199706,0,0,0,5
"SG",199707,0,2,0,1
"SG",199708,6,2,3,10
"SG",199709,15,4,2,13
"SG",199710,12,3,1,10
"SG",199711,6,0,2,10
"SG",199712,18,0,9,11
"SG",199801,7,0,4,7
"SG",199802,6,0,2,6
"SG",199803,1,1,0,8
"SG",199804,1,0,1,1
"SG",199805,3,0,5,8
"SG",199806,34,9,20,31
"SG",199807,9,3,4,7
"SG",199808,8,2,8,4
"SG",199809,1,1,2,0
"SG",199810,20,7,7,3
"SG",199811,10,18,1,6
"SG",199812,4,2,1,1
"SG",199901,6,2,4,2
"SG",199902,12,3,1,1
"SG",199903,2,0,0,4
"SG",199904,25,7,1,14
"SG",199905,4,0,2,7
"SG",199906,19,1,5,7
"SG",199907,5,0,0,2
"SG",199908,0,0,1,2
"SG",199909,0,0,0,3
"SG",199910,0,0,1,0
"SG",199911,2,0,1,0
"SG",199912,12,3,5,1
"SG",200001,4,0,0,3
"SG",200002,6,1,7,21
"SG",200003,5,1,2,6
"SG",200004,7,0,5,22
"SG",200005,7,0,6,4
"SG",200006,7,0,1,9
"SG",200007,0,0,3,2
"SG",200008,6,1,0,6
"SG",200009,2,0,0,0
"SG",200010,1,2,2,0
"SG",200011,4,0,1,0
"SG",200012,32,1,2,6
"SG",200101,6,0,4,18
"SG",200102,5,0,13,21
"SG",200103,21,1,3,13
"SG",200104,17,0,4,11
"SG",200105,9,3,1,3
"SG",200106,20,1,0,9
"SG",200107,2,0,0,5
"SG",200108,5,5,5,0
"SG",200109,3,0,0,2
"SG",200110,1,0,4,4
"SG",200111,7,1,1,2
"SG",200112,3,0,1,18
"SG",200201,1,0,0,6
"SG",200202,1,1,0,0
"SG",200203,1,2,1,4
"SG",200204,1,1,2,7
"SG",200205,0,0,3,1
"SG",200206,1,0,0,1
"SG",200207,6,0,1,5
"SG",200208,6,0,0,4
"SG",200209,8,0,1,1
"SG",200210,56,1,2,7
"SG",200211,6,2,0,0
"SG",200212,20,5,2,1
"SG",200301,24,0,2,3
"SG",200302,1,0,5,0
"SG",200303,0,0,0,0
"SG",200304,4,0,0,0
"SG",200305,11,0,5,1
