"Code","MonthYear","1","2","3","4"
"IV",199206,0,0,0,0
"IV",199207,1,0,0,0
"IV",199208,0,0,0,0
"IV",199209,0,0,0,1
"IV",199210,0,0,0,0
"IV",199211,0,0,0,0
"IV",199212,0,0,0,0
"IV",199301,0,0,0,0
"IV",199302,0,0,0,0
"IV",199303,0,0,0,0
"IV",199304,8,0,0,0
"IV",199305,7,0,5,0
"IV",199306,0,2,0,2
"IV",199307,2,0,0,0
"IV",199308,0,0,0,2
"IV",199309,4,0,1,0
"IV",199310,4,1,0,0
"IV",199311,1,0,0,0
"IV",199312,0,0,0,1
"IV",199401,0,0,0,0
"IV",199402,0,0,0,0
"IV",199403,0,0,0,0
"IV",199404,0,0,0,0
"IV",199405,0,0,0,0
"IV",199406,0,0,0,0
"IV",199407,0,0,0,0
"IV",199408,0,0,0,0
"IV",199409,0,0,0,1
"IV",199410,0,0,0,1
"IV",199411,1,0,0,0
"IV",199412,0,0,0,0
"IV",199501,1,0,0,3
"IV",199502,0,0,0,1
"IV",199503,0,0,0,0
"IV",199504,0,0,0,0
"IV",199505,0,0,0,0
"IV",199506,9,0,1,0
"IV",199507,0,0,0,0
"IV",199508,0,0,0,0
"IV",199509,2,0,0,0
"IV",199510,0,0,0,0
"IV",199511,0,0,0,0
"IV",199512,5,0,0,0
"IV",199601,0,0,0,0
"IV",199602,26,0,2,3
"IV",199603,25,0,0,1
"IV",199604,12,2,1,1
"IV",199605,10,5,0,1
"IV",199606,0,0,0,2
"IV",199607,2,0,0,1
"IV",199608,0,0,0,0
"IV",199609,0,0,0,0
"IV",199610,6,0,0,1
"IV",199611,11,0,2,0
"IV",199612,11,0,1,1
"IV",199701,1,0,0,0
"IV",199702,0,1,0,0
"IV",199703,5,0,1,1
"IV",199704,7,1,1,1
"IV",199705,0,0,0,0
"IV",199706,1,0,0,0
"IV",199707,0,0,0,0
"IV",199708,0,0,0,0
"IV",199709,0,0,0,0
"IV",199710,0,0,0,0
"IV",199711,0,0,1,1
"IV",199712,0,0,0,0
"IV",199801,0,0,0,0
"IV",199802,5,0,0,0
"IV",199803,0,0,0,0
"IV",199804,0,0,0,0
"IV",199805,0,0,0,0
"IV",199806,2,0,0,0
"IV",199807,0,0,1,0
"IV",199808,5,1,0,1
"IV",199809,1,0,0,2
"IV",199810,6,0,0,1
"IV",199811,0,1,0,0
"IV",199812,7,0,2,1
"IV",199901,6,0,2,8
"IV",199902,3,0,1,0
"IV",199903,4,0,0,2
"IV",199904,1,0,0,1
"IV",199905,3,0,0,0
"IV",199906,1,0,1,2
"IV",199907,3,1,1,0
"IV",199908,1,0,0,0
"IV",199909,2,0,2,0
"IV",199910,0,0,0,1
"IV",199911,2,0,0,0
"IV",199912,8,3,1,1
"IV",200001,2,2,0,0
"IV",200002,1,0,0,1
"IV",200003,1,2,2,2
"IV",200004,0,0,0,0
"IV",200005,0,3,1,2
"IV",200006,3,0,0,0
"IV",200007,2,1,3,2
"IV",200008,0,0,0,2
"IV",200009,0,0,0,0
"IV",200010,2,0,3,1
"IV",200011,7,3,0,2
"IV",200012,1,3,5,3
"IV",200101,1,1,0,4
"IV",200102,2,1,1,0
"IV",200103,0,0,0,0
"IV",200104,1,0,0,0
"IV",200105,2,0,0,0
"IV",200106,0,0,0,1
"IV",200107,3,2,4,7
"IV",200108,0,0,5,0
"IV",200109,0,0,0,0
"IV",200110,0,0,0,7
"IV",200111,0,0,1,0
"IV",200112,0,0,0,0
"IV",200201,0,0,0,1
"IV",200202,3,0,0,0
"IV",200203,1,0,0,1
"IV",200204,3,0,5,1
"IV",200205,10,0,0,0
"IV",200206,0,0,0,0
"IV",200207,0,0,1,1
"IV",200208,3,0,0,0
"IV",200209,94,19,43,71
"IV",200210,563,75,134,181
"IV",200211,248,32,74,99
"IV",200212,188,36,104,199
"IV",200301,238,44,104,109
"IV",200302,200,14,85,23
"IV",200303,109,8,42,32
"IV",200304,94,14,24,46
"IV",200305,81,17,21,22
"IV",200306,21,6,8,5
"IV",200307,14,0,6,0
"IV",200308,39,6,12,20
"IV",200309,73,10,26,38
"IV",200310,29,5,13,8
"IV",200311,52,3,17,16
"IV",200312,157,9,18,17
"IV",200401,24,1,5,6
"IV",200402,39,3,2,10
"IV",200403,29,2,23,7
"IV",200404,29,0,6,4
"IV",200405,10,0,3,4
"IV",200406,40,1,9,26
"IV",200407,25,4,2,8
"IV",200408,4,1,3,8
"IV",200409,10,6,0,0
"IV",200410,36,3,14,11
"IV",200411,66,13,31,134
"IV",200412,63,3,4,11
"IV",200501,26,2,4,7
"IV",200502,14,1,8,14
"IV",200503,34,3,2,30
"IV",200504,34,5,9,24
"IV",200505,13,1,0,8
"IV",200506,33,2,7,10
"IV",200507,14,5,4,10
"IV",200508,20,3,9,3
"IV",200509,25,4,5,5
"IV",200510,13,0,7,4
"IV",200511,5,0,4,2
"IV",200512,13,1,1,10
"IV",200601,15,2,4,14
"IV",200602,28,0,2,5
"IV",200603,22,3,1,5
"IV",200604,18,0,8,0
"IV",200605,30,7,3,2
"IV",200606,22,2,5,0
"IV",200607,17,0,2,7
"IV",200608,3,7,6,7
"IV",200609,0,1,0,6
"IV",200610,5,2,8,6
"IV",200611,1,1,0,1
"IV",200612,12,0,2,0
"IV",200701,35,0,0,0
"IV",200702,5,0,0,0
"IV",200703,64,2,8,3
"IV",200704,20,4,0,2
"IV",200705,13,1,2,0
"IV",200706,43,3,4,2
"IV",200707,44,3,4,8
"IV",200708,2,0,2,0
"IV",200709,6,0,4,0
"IV",200710,4,0,3,3
"IV",200711,8,0,1,2
"IV",200712,22,7,8,1
"IV",200801,2,0,2,1
"IV",200802,4,0,1,1
"IV",200803,0,0,1,3
"IV",200804,2,0,5,1
"IV",200805,5,0,0,2
"IV",200806,2,0,2,7
"IV",200807,6,0,1,0
"IV",200808,3,1,2,1
"IV",200809,5,0,4,0
"IV",200810,8,0,0,0
"IV",200811,10,0,2,3
"IV",200812,2,0,4,0
"IV",200901,5,0,1,3
"IV",200902,3,0,1,1
"IV",200903,1,0,0,0
"IV",200904,2,0,0,1
"IV",200905,1,4,0,5
"IV",200906,4,0,0,0
"IV",200907,0,0,0,1
"IV",200908,0,0,0,0
"IV",200909,6,1,0,1
"IV",200910,2,4,1,2
"IV",200911,2,0,2,0
"IV",200912,0,1,0,2
"IV",201001,3,0,0,0
"IV",201002,14,1,3,7
"IV",201003,2,1,0,1
"IV",201004,6,0,0,2
"IV",201005,0,0,0,1
"IV",201006,5,0,0,3
"IV",201007,0,3,0,0
"IV",201008,0,2,1,3
"IV",201009,0,2,0,0
"IV",201010,9,0,4,2
"IV",201011,26,6,11,18
"IV",201012,44,5,53,32
"IV",201101,6,8,7,4
"IV",201102,21,1,11,37
"IV",201103,35,12,48,76
"IV",201104,52,6,36,64
"IV",201105,7,1,0,0
"IV",201106,1,0,0,0
"IV",201107,6,1,1,1
"IV",201108,0,0,0,0
"IV",201109,0,0,0,0
"IV",201110,0,0,0,0
"IV",201111,0,0,0,0
"IV",201112,0,0,0,0
"IV",201201,0,0,0,0
"IV",201202,0,0,0,0
"IV",201203,0,0,0,0
"IV",201204,0,0,0,0
"IV",201205,0,0,0,0
"IV",201206,0,0,0,0
"IV",201207,0,0,0,0
"IV",201208,0,0,0,0
"IV",201209,0,0,0,0
"IV",201210,0,0,0,0
"IV",201211,1,1,2,2
"IV",201212,0,0,0,10
"KE",199001,2,2,0,1
"KE",199002,0,0,1,0
"KE",199003,2,0,0,0
"KE",199004,1,0,0,1
"KE",199005,0,0,0,0
"KE",199006,0,0,2,1
"KE",199007,2,0,0,0
"KE",199008,0,0,0,0
"KE",199009,0,0,0,0
"KE",199010,2,0,3,1
"KE",199011,0,0,1,1
"KE",199012,0,0,0,1
"KE",199101,6,0,1,2
"KE",199102,2,0,0,3
"KE",199103,3,0,0,0
"KE",199104,3,0,1,1
"KE",199105,2,8,2,2
"KE",199106,2,1,3,0
"KE",199107,0,0,2,2
"KE",199108,6,0,0,2
"KE",199109,0,0,1,1
"KE",199110,0,0,0,0
"KE",199111,8,2,0,2
"KE",199112,6,3,0,0
"KE",199201,0,0,0,1
"KE",199202,0,0,0,0
"KE",199203,0,0,0,0
"KE",199204,2,1,0,1
"KE",199205,3,0,1,1
"KE",199206,1,1,0,0
"KE",199207,0,0,0,0
"KE",199208,2,1,1,0
"KE",199209,0,0,4,0
"KE",199210,3,0,1,0
"KE",199211,6,0,0,0
"KE",199212,5,0,6,2
"KE",199301,0,0,0,1
"KE",199302,0,0,0,0
"KE",199303,1,1,0,5
"KE",199304,1,0,0,0
"KE",199305,5,0,1,0
"KE",199306,1,0,0,0
"KE",199307,0,1,0,0
"KE",199308,3,0,2,4
"KE",199309,4,0,2,0
"KE",199310,3,0,0,0
"KE",199311,9,0,0,0
"KE",199312,5,0,1,0
"KE",199401,12,0,3,2
"KE",199402,5,2,2,3
"KE",199403,9,0,2,4
"KE",199404,6,0,0,1
"KE",199405,10,1,1,2
"KE",199406,3,0,1,0
"KE",199407,1,2,0,3
"KE",199408,0,1,0,1
"KE",199409,12,0,0,2
"KE",199410,1,0,0,0
"KE",199411,1,0,0,0
"KE",199412,0,0,0,0
"KE",199501,2,0,2,0
"KE",199502,13,1,6,10
"KE",199503,12,2,4,6
"KE",199504,1,1,4,0
"KE",199505,0,0,0,4
"KE",199506,6,0,1,3
"KE",199507,8,0,1,2
"KE",199508,0,1,1,0
"KE",199509,0,0,0,0
"KE",199510,1,0,0,2
"KE",199511,0,0,0,0
"KE",199512,1,0,2,5
"KE",199601,0,0,0,0
"KE",199602,3,0,0,0
"KE",199603,5,3,1,3
"KE",199604,2,0,2,2
"KE",199605,4,0,0,1
"KE",199606,1,0,0,3
"KE",199607,1,0,3,2
"KE",199608,7,1,2,0
"KE",199609,16,3,4,0
"KE",199610,1,1,2,0
"KE",199611,8,1,0,4
"KE",199612,5,0,4,11
"KE",199701,7,1,2,2
"KE",199702,18,4,5,7
"KE",199703,35,1,6,12
"KE",199704,15,2,2,6
"KE",199705,10,0,0,2
"KE",199706,1,0,0,0
"KE",199707,7,2,0,1
"KE",199708,9,4,3,23
"KE",199709,8,3,10,46
"KE",199710,7,0,4,4
"KE",199711,11,1,5,4
"KE",199712,0,1,0,1
"KE",199801,7,0,3,9
"KE",199802,3,0,1,4
"KE",199803,4,0,2,3
"KE",199804,13,0,8,12
"KE",199805,15,1,6,8
"KE",199806,4,3,0,0
"KE",199807,6,1,4,4
"KE",199808,10,1,7,6
"KE",199809,11,1,6,9
"KE",199810,7,1,1,8
"KE",199811,8,1,6,13
"KE",199812,6,1,3,1
"KE",199901,6,0,7,5
"KE",199902,16,12,9,29
"KE",199903,5,3,12,14
"KE",199904,45,4,9,11
"KE",199905,17,1,0,6
"KE",199906,5,1,4,11
"KE",199907,23,6,12,6
"KE",199908,18,0,6,13
"KE",199909,7,0,2,1
"KE",199910,13,1,2,12
"KE",199911,5,2,6,2
"KE",199912,21,2,6,5
"KE",200001,17,3,5,6
"KE",200002,35,6,5,7
"KE",200003,9,0,1,1
"KE",200004,14,4,1,4
"KE",200005,33,7,8,31
"KE",200006,11,0,7,3
"KE",200007,8,0,5,5
"KE",200008,10,3,12,6
"KE",200009,36,1,16,7
"KE",200010,16,3,4,5
"KE",200011,9,0,2,8
"KE",200012,22,2,2,11
"KE",200101,10,1,0,6
"KE",200102,9,0,1,2
"KE",200103,3,0,10,6
"KE",200104,1,1,1,2
"KE",200105,16,0,3,4
"KE",200106,8,5,6,1
"KE",200107,10,2,1,2
"KE",200108,5,2,4,2
"KE",200109,4,0,2,5
"KE",200110,9,0,2,1
"KE",200111,11,0,0,3
"KE",200112,13,4,1,6
"KE",200201,3,1,3,2
"KE",200202,7,1,2,3
"KE",200203,3,1,1,4
"KE",200204,4,1,2,3
"KE",200205,3,1,1,1
"KE",200206,21,2,1,5
"KE",200207,60,8,10,7
"KE",200208,29,0,10,1
"KE",200209,28,2,20,20
"KE",200210,67,2,13,23
"KE",200211,20,2,1,9
"KE",200212,8,1,3,20
"KE",200301,30,1,5,8
"KE",200302,24,7,2,5
"KE",200303,29,0,11,3
"KE",200304,53,0,6,0
"KE",200305,17,2,1,1
"KE",200306,21,2,4,6
"KE",200307,10,2,5,9
"KE",200308,31,0,0,9
"KE",200309,44,1,5,0
"KE",200310,28,1,2,6
"KE",200311,9,0,2,3
"KE",200312,44,7,8,10
"KE",200401,20,0,1,0
"KE",200402,9,1,3,5
"KE",200403,18,2,5,1
"KE",200404,47,0,5,5
"KE",200405,24,0,7,5
"KE",200406,18,3,3,4
"KE",200407,12,0,2,2
"KE",200408,13,7,3,1
"KE",200409,11,4,2,1
"KE",200410,14,4,3,2
"KE",200411,30,4,3,5
"KE",200412,44,9,3,8
"KE",200501,35,1,7,8
"KE",200502,14,2,4,7
"KE",200503,11,3,12,10
"KE",200504,7,4,2,8
"KE",200505,2,4,0,0
"KE",200506,7,4,1,3
"KE",200507,16,1,11,26
"KE",200508,4,3,1,0
"KE",200509,6,0,5,0
"KE",200510,9,0,2,1
"KE",200511,4,0,3,2
"KE",200512,3,0,1,1
"KE",200601,2,2,6,3
"KE",200602,6,0,1,2
"KE",200603,6,0,2,4
"KE",200604,5,9,4,9
"KE",200605,6,0,4,7
"KE",200606,20,1,0,8
"KE",200607,11,1,2,8
"KE",200608,4,1,4,13
"KE",200609,6,6,3,3
"KE",200610,6,2,7,2
"KE",200611,7,2,4,6
"KE",200612,14,0,3,3
"KE",200701,12,0,3,10
"KE",200702,8,0,5,17
"KE",200703,1,0,1,13
"KE",200704,31,2,6,30
"KE",200705,4,5,16,27
"KE",200706,12,9,4,12
"KE",200707,3,0,6,9
"KE",200708,0,0,2,6
"KE",200709,8,3,2,7
"KE",200710,7,0,3,9
"KE",200711,14,2,2,12
"KE",200712,7,1,5,21
"KE",200801,26,5,16,34
"KE",200802,8,4,2,38
"KE",200803,7,5,3,14
"KE",200804,13,0,5,12
"KE",200805,5,6,8,12
"KE",200806,5,0,2,1
"KE",200807,3,1,6,3
"KE",200808,7,0,1,14
"KE",200809,6,2,1,0
"KE",200810,10,2,5,23
"KE",200811,66,13,25,39
"KE",200812,129,11,32,31
"KE",200901,48,13,27,35
"KE",200902,15,3,0,6
"KE",200903,5,6,1,11
"KE",200904,8,0,4,7
"KE",200905,9,3,1,15
"KE",200906,13,7,6,27
"KE",200907,5,3,4,10
"KE",200908,10,2,8,24
"KE",200909,17,0,41,26
"KE",200910,5,8,7,14
"KE",200911,4,0,7,16
"KE",200912,17,1,9,23
"KE",201001,5,8,17,18
"KE",201002,5,4,7,5
"KE",201003,3,2,0,11
"KE",201004,0,0,3,5
"KE",201005,5,3,4,1
"KE",201006,2,0,0,1
"KE",201007,6,1,0,7
"KE",201008,10,5,0,14
"KE",201009,1,1,6,6
"KE",201010,9,1,2,4
"KE",201011,18,7,5,17
"KE",201012,6,7,3,20
"KE",201101,14,0,0,8
"KE",201102,18,4,15,18
"KE",201103,23,3,10,26
"KE",201104,5,3,5,28
"KE",201105,14,3,6,18
"KE",201106,5,1,2,19
"KE",201107,23,0,12,24
"KE",201108,0,0,0,0
"KE",201109,0,0,0,0
"KE",201110,0,0,0,0
"KE",201111,0,0,0,0
"KE",201112,0,0,0,0
"KE",201201,0,0,0,0
"KE",201202,0,0,0,0
"KE",201203,0,0,0,0
"KE",201204,0,0,0,0
"KE",201205,0,0,0,0
"KE",201206,0,0,0,0
"KE",201207,0,0,0,0
"KE",201208,0,0,0,0
"KE",201209,0,0,0,0
"KE",201210,0,0,0,0
"KE",201211,18,9,21,42
"KE",201212,24,11,8,25
"LI",199001,15,5,3,11
"LI",199002,6,0,2,8
"LI",199003,5,0,0,2
"LI",199004,10,10,9,15
"LI",199005,24,15,19,29
"LI",199006,81,11,27,20
"LI",199007,50,5,26,58
"LI",199008,45,3,13,40
"LI",199009,29,6,0,22
"LI",199010,10,2,1,9
"LI",199011,7,1,0,7
"LI",199012,1,1,3,3
"LI",199101,4,0,0,1
"LI",199102,7,0,0,3
"LI",199103,12,0,1,6
"LI",199104,8,5,2,11
"LI",199105,7,0,3,3
"LI",199106,7,0,1,9
"LI",199107,4,2,2,8
"LI",199108,6,3,3,4
"LI",199109,13,2,3,10
"LI",199110,22,2,8,5
"LI",199111,12,2,4,7
"LI",199112,1,0,2,4
"LI",199201,4,0,4,1
"LI",199202,7,4,3,2
"LI",199203,15,1,4,2
"LI",199204,6,1,1,2
"LI",199205,9,1,0,4
"LI",199206,10,1,1,5
"LI",199207,7,2,3,0
"LI",199208,12,0,0,6
"LI",199209,5,5,4,7
"LI",199210,11,3,2,7
"LI",199211,12,4,6,16
"LI",199212,15,2,5,12
"LI",199301,1,0,7,13
"LI",199302,2,1,1,2
"LI",199303,8,8,2,6
"LI",199304,15,0,1,5
"LI",199305,1,2,4,5
"LI",199306,6,6,14,11
"LI",199307,36,7,2,2
"LI",199308,19,1,6,3
"LI",199309,4,0,8,1
"LI",199310,2,1,5,6
"LI",199311,2,0,1,2
"LI",199312,9,2,7,8
"LI",199401,3,0,1,5
"LI",199402,9,4,4,2
"LI",199403,20,3,9,17
"LI",199404,2,3,0,8
"LI",199405,19,4,4,13
"LI",199406,4,1,0,4
"LI",199407,9,0,2,2
"LI",199408,3,0,2,8
"LI",199409,20,4,4,5
"LI",199410,2,6,2,4
"LI",199411,7,1,1,1
"LI",199412,7,0,0,3
"LI",199501,2,0,2,7
"LI",199502,8,1,0,9
"LI",199503,3,3,0,5
"LI",199504,4,2,2,4
"LI",199505,2,0,0,2
"LI",199506,18,0,2,3
"LI",199507,14,0,0,1
"LI",199508,11,0,0,4
"LI",199509,11,1,1,9
"LI",199510,1,0,1,1
"LI",199511,1,1,0,1
"LI",199512,10,0,3,11
"LI",199601,23,11,4,26
"LI",199602,6,5,0,6
"LI",199603,6,6,3,17
"LI",199604,29,2,4,41
"LI",199605,6,5,5,21
"LI",199606,2,4,0,12
"LI",199607,6,2,0,8
"LI",199608,7,0,2,6
"LI",199609,21,4,0,11
"LI",199610,6,2,2,4
"LI",199611,6,5,4,3
"LI",199612,5,1,2,4
"LI",199701,7,2,6,8
"LI",199702,0,0,0,0
"LI",199703,0,0,0,7
"LI",199704,0,0,0,2
"LI",199705,4,0,2,2
"LI",199706,1,0,2,0
"LI",199707,1,0,1,3
"LI",199708,0,0,0,2
"LI",199709,0,0,0,3
"LI",199710,0,3,0,0
"LI",199711,0,0,0,1
"LI",199712,2,0,0,3
"LI",199801,1,0,1,1
"LI",199802,3,2,2,1
"LI",199803,4,0,3,2
"LI",199804,1,5,1,0
"LI",199805,2,0,3,0
"LI",199806,4,3,3,3
"LI",199807,5,0,1,2
"LI",199808,4,2,4,1
"LI",199809,10,0,7,8
"LI",199810,3,9,6,9
"LI",199811,4,5,0,3
"LI",199812,14,14,9,5
"LI",199901,49,7,17,14
"LI",199902,15,13,8,9
"LI",199903,13,2,2,7
"LI",199904,31,2,2,3
"LI",199905,5,0,5,3
"LI",199906,14,0,2,2
"LI",199907,22,0,2,3
"LI",199908,42,6,17,43
"LI",199909,28,12,6,2
"LI",199910,16,2,0,1
"LI",199911,3,1,2,4
"LI",199912,10,0,8,5
"LI",200001,5,0,1,0
"LI",200002,1,6,0,2
"LI",200003,9,0,0,0
"LI",200004,5,0,0,6
"LI",200005,82,38,14,36
"LI",200006,11,9,1,5
"LI",200007,17,7,7,23
"LI",200008,5,1,4,9
"LI",200009,8,0,12,18
"LI",200010,5,1,4,12
"LI",200011,8,4,7,10
"LI",200012,17,1,16,10
"LI",200101,16,2,6,9
"LI",200102,20,3,12,8
"LI",200103,21,5,5,5
"LI",200104,12,2,4,12
"LI",200105,12,3,7,23
"LI",200106,7,2,3,5
"LI",200107,19,1,10,14
"LI",200108,18,1,4,7
"LI",200109,6,1,2,13
"LI",200110,3,1,0,4
"LI",200111,16,1,7,19
"LI",200112,16,5,11,39
"LI",200201,18,6,8,3
"LI",200202,24,5,10,76
"LI",200203,31,2,10,22
"LI",200204,27,3,10,46
"LI",200205,95,12,26,64
"LI",200206,51,4,12,49
"LI",200207,45,10,21,77
"LI",200208,21,4,15,23
"LI",200209,14,10,10,29
"LI",200210,8,0,6,15
"LI",200211,17,2,10,11
"LI",200212,20,0,14,36
"LI",200301,26,17,13,16
"LI",200302,22,13,14,27
"LI",200303,38,18,24,70
"LI",200304,47,10,34,48
"LI",200305,98,23,25,67
"LI",200306,209,49,52,120
"LI",200307,145,47,74,178
"LI",200308,271,60,109,147
"LI",200309,59,9,22,45
"LI",200310,107,10,25,28
"LI",200311,21,8,5,19
"LI",200312,24,17,13,15
"LI",200401,32,6,7,11
"LI",200402,14,1,8,7
"LI",200403,9,1,4,6
"LI",200404,18,5,6,8
"LI",200405,4,1,0,4
"LI",200406,7,2,0,6
"LI",200407,4,2,1,0
"LI",200408,21,0,5,1
"LI",200409,8,1,2,5
"LI",200410,13,6,5,8
"LI",200411,5,0,5,9
"LI",200412,5,0,2,1
"LI",200501,5,1,0,3
"LI",200502,2,1,0,7
"LI",200503,1,3,1,2
"LI",200504,8,8,4,4
"LI",200505,8,2,3,1
"LI",200506,2,2,1,4
"LI",200507,5,2,4,4
"LI",200508,11,2,0,1
"LI",200509,1,3,0,0
"LI",200510,0,0,0,2
"LI",200511,2,0,0,1
"LI",200512,0,0,1,5
"LI",200601,2,0,1,3
"LI",200602,3,0,1,4
"LI",200603,16,3,7,12
"LI",200604,6,0,3,5
"LI",200605,5,0,0,0
"LI",200606,5,7,1,5
"LI",200607,3,0,0,2
"LI",200608,3,0,2,2
"LI",200609,0,1,0,0
"LI",200610,4,3,4,0
"LI",200611,0,0,0,0
"LI",200612,3,0,6,2
"LI",200701,0,0,0,0
"LI",200702,4,0,0,2
"LI",200703,0,0,0,0
"LI",200704,0,0,0,0
"LI",200705,0,0,0,1
"LI",200706,5,1,4,3
"LI",200707,3,4,2,4
"LI",200708,0,0,2,6
"LI",200709,2,2,0,0
"LI",200710,0,1,0,4
"LI",200711,0,0,0,0
"LI",200712,4,0,0,1
"LI",200801,14,13,7,12
"LI",200802,4,0,3,5
"LI",200803,2,1,0,1
"LI",200804,4,0,2,6
"LI",200805,1,1,3,1
"LI",200806,2,0,3,0
"LI",200807,8,0,1,5
"LI",200808,19,0,4,0
"LI",200809,1,1,0,2
"LI",200810,3,0,2,3
"LI",200811,1,0,2,2
"LI",200812,2,0,0,0
"LI",200901,9,3,6,7
"LI",200902,2,4,5,11
"LI",200903,2,0,0,1
"LI",200904,1,0,0,1
"LI",200905,4,0,0,3
"LI",200906,2,0,0,1
"LI",200907,17,5,6,22
"LI",200908,15,4,1,1
"LI",200909,14,3,5,32
"LI",200910,2,0,4,14
"LI",200911,4,2,2,1
"LI",200912,2,1,0,0
"LI",201001,6,0,3,1
"LI",201002,6,1,0,3
"LI",201003,2,0,0,0
"LI",201004,5,5,3,0
"LI",201005,1,1,0,0
"LI",201006,6,0,1,0
"LI",201007,9,2,2,6
"LI",201008,6,22,5,2
"LI",201009,5,1,2,5
"LI",201010,4,1,0,0
"LI",201011,2,2,2,2
"LI",201012,0,0,0,8
"LI",201101,0,0,0,1
"LI",201102,5,0,2,4
"LI",201103,5,1,4,4
"LI",201104,3,0,1,1
"LI",201105,4,0,2,1
"LI",201106,0,0,0,0
"LI",201107,1,0,0,1
"LI",201108,0,0,0,0
"LI",201109,0,0,0,0
"LI",201110,0,0,0,0
"LI",201111,0,0,0,0
"LI",201112,0,0,0,0
"LI",201201,0,0,0,0
"LI",201202,0,0,0,0
"LI",201203,0,0,0,0
"LI",201204,0,0,0,0
"LI",201205,0,0,0,0
"LI",201206,0,0,0,0
"LI",201207,0,0,0,0
"LI",201208,0,0,0,0
"LI",201209,0,0,0,0
"LI",201210,0,0,0,0
"LI",201211,0,0,0,0
"LI",201212,0,0,1,0
"LY",199001,0,0,1,0
"LY",199002,2,0,1,0
"LY",199003,2,2,0,1
"LY",199004,7,2,0,0
"LY",199005,8,2,3,5
"LY",199006,7,0,1,4
"LY",199007,11,3,3,3
"LY",199008,0,1,1,5
"LY",199009,0,0,0,0
"LY",199010,1,0,1,0
"LY",199011,6,1,2,1
"LY",199012,3,2,0,0
"LY",199101,0,0,0,0
"LY",199102,1,1,2,0
"LY",199103,0,0,0,0
"LY",199104,0,0,0,0
"LY",199105,1,0,0,0
"LY",199106,4,1,0,0
"LY",199107,0,0,0,0
"LY",199108,3,0,0,0
"LY",199109,0,0,0,1
"LY",199110,0,0,0,0
"LY",199111,6,0,0,0
"LY",199112,1,0,0,0
"LY",199201,0,0,2,4
"LY",199202,1,0,0,0
"LY",199203,0,0,2,0
"LY",199204,5,1,0,3
"LY",199205,0,0,1,0
"LY",199206,3,2,0,0
"LY",199207,4,0,2,0
"LY",199208,0,0,0,0
"LY",199209,1,0,2,0
"LY",199210,10,1,1,0
"LY",199211,2,0,2,0
"LY",199212,0,0,0,0
"LY",199301,0,0,0,0
"LY",199302,0,2,0,0
"LY",199303,0,0,0,0
"LY",199304,3,0,2,1
"LY",199305,5,0,0,1
"LY",199306,1,0,0,2
"LY",199307,0,0,0,0
"LY",199308,2,0,0,0
"LY",199309,3,0,0,0
"LY",199310,4,0,0,1
"LY",199311,0,0,0,0
"LY",199312,2,0,4,0
"LY",199401,1,0,0,0
"LY",199402,0,0,0,0
"LY",199403,4,0,0,0
"LY",199404,0,0,0,0
"LY",199405,0,0,0,0
"LY",199406,0,0,0,2
"LY",199407,0,0,0,0
"LY",199408,0,0,0,0
"LY",199409,0,0,0,1
"LY",199410,0,2,0,2
"LY",199411,5,1,0,0
"LY",199412,0,0,0,0
"LY",199501,3,1,1,2
"LY",199502,0,0,0,0
"LY",199503,0,1,0,0
"LY",199504,1,0,1,0
"LY",199505,0,0,0,0
"LY",199506,1,0,1,0
"LY",199507,6,0,0,4
"LY",199508,0,0,0,0
"LY",199509,2,0,0,0
"LY",199510,1,0,1,0
"LY",199511,1,1,0,1
"LY",199512,0,0,0,0
"LY",199601,0,0,0,0
"LY",199602,0,0,0,0
"LY",199603,0,0,1,1
"LY",199604,0,0,0,0
"LY",199605,0,0,0,0
"LY",199606,4,0,0,0
"LY",199607,5,1,0,1
"LY",199608,4,0,0,1
"LY",199609,7,0,2,0
"LY",199610,3,1,3,4
"LY",199611,0,1,0,0
"LY",199612,0,0,0,0
"LY",199701,2,0,0,1
"LY",199702,2,0,0,2
"LY",199703,0,0,0,0
"LY",199704,0,0,0,0
"LY",199705,2,2,0,0
"LY",199706,0,2,1,1
"LY",199707,0,0,0,0
"LY",199708,5,0,0,0
"LY",199709,1,0,0,0
"LY",199710,5,1,1,0
"LY",199711,7,0,0,0
"LY",199712,0,0,0,1
"LY",199801,0,0,1,1
"LY",199802,2,3,0,0
"LY",199803,0,0,0,0
"LY",199804,0,0,1,0
"LY",199805,0,0,2,0
"LY",199806,0,0,0,0
"LY",199807,0,0,0,0
"LY",199808,1,0,1,2
"LY",199809,3,2,3,1
"LY",199810,5,2,0,1
"LY",199811,2,1,0,0
"LY",199812,16,0,6,1
"LY",199901,6,0,1,0
"LY",199902,3,1,0,0
"LY",199903,4,6,2,5
"LY",199904,39,2,14,2
"LY",199905,11,2,4,4
"LY",199906,8,4,3,1
"LY",199907,5,0,0,0
"LY",199908,12,0,0,1
"LY",199909,0,2,3,0
"LY",199910,2,0,0,0
"LY",199911,0,0,0,0
"LY",199912,19,1,0,2
"LY",200001,4,3,0,3
"LY",200002,0,0,3,1
"LY",200003,4,0,0,0
"LY",200004,10,0,1,2
"LY",200005,86,5,10,6
"LY",200006,21,3,1,1
"LY",200007,9,0,1,2
"LY",200008,106,20,23,3
"LY",200009,45,17,5,15
"LY",200010,18,0,1,1
"LY",200011,3,2,0,5
"LY",200012,5,0,2,2
"LY",200101,8,3,9,2
