"","Code","MonthYear","1","2","3","4"
"5939","SL",200911,5,1,1,17
"5940","SL",200912,1,2,3,5
"5941","SL",201001,0,0,1,4
"5942","SL",201002,0,0,2,0
"5943","SL",201003,1,0,0,2
"5944","SL",201004,4,0,2,1
"5945","SL",201005,NA,NA,NA,NA
"5946","SL",201006,2,5,0,1
"5947","SL",201007,1,3,19,0
"5948","SL",201008,1,8,7,13
"5949","SL",201009,6,2,4,0
"5950","SL",201010,7,2,0,10
"5951","SL",201011,7,0,1,1
"5952","SL",201012,0,0,2,2
"5953","SL",201101,4,0,0,10
"5954","SL",201102,6,0,2,4
"5955","SL",201103,6,3,1,8
"5956","SL",201104,2,1,0,6
"5957","SL",201105,4,2,0,7
"5958","SL",201106,0,0,0,2
"5959","SL",201107,0,0,0,2
"5960","SL",201108,0,2,2,4
"5961","SL",201109,1,0,1,0
"5962","SL",201110,5,0,0,3
"5963","SL",201111,2,0,2,4
"5964","SL",201112,NA,NA,NA,NA
"5965","SL",201201,1,3,0,2
"5966","SL",201202,2,0,1,2
"5967","SL",201203,2,0,0,1
"5968","SL",201204,15,4,3,41
"5969","SL",201205,14,11,9,26
"5970","SL",201206,1,1,0,5
"5971","SL",201207,0,0,0,6
"5972","SL",201208,0,0,1,1
"5973","SL",201209,1,2,0,0
"5974","SL",201210,0,0,0,2
"5975","SL",201211,4,3,1,3
"5976","SL",201212,3,2,0,0
"5977","SL",201301,2,0,0,4
"5978","SL",201302,0,0,0,1
"5979","SL",201303,NA,NA,NA,NA
"5980","SL",201304,NA,NA,NA,NA
"5981","SL",201305,NA,NA,NA,NA
"5982","SL",201306,2,1,3,12
"5983","SL",201307,0,1,2,2
"5984","SL",201308,0,1,0,1
"5985","SL",201309,13,4,2,10
"5986","SL",201310,12,0,0,8
"5987","SL",201311,1,0,0,13
"5988","SL",201312,2,0,1,1
"5989","SL",201401,0,0,0,4
"5990","SL",201402,0,3,0,2
"5991","SL",201403,6,2,0,9
"5992","SL",201404,1,1,1,3
"5993","SL",201405,9,6,4,4
"5994","SL",201406,7,0,2,1
"5995","SL",201407,1,1,0,5
"5996","SL",201408,0,0,5,6
"5997","SL",201409,1,1,0,1
"5998","SL",201410,1,0,1,4
"5999","SL",201411,5,4,1,1
"6000","SL",201412,NA,NA,NA,NA
"6001","SO",199001,0,0,2,6
"6002","SO",199002,NA,NA,NA,NA
"6003","SO",199003,NA,NA,NA,NA
"6004","SO",199004,NA,NA,NA,NA
"6005","SO",199005,NA,NA,NA,NA
"6006","SO",199006,0,0,0,1
"6007","SO",199007,3,0,0,0
"6008","SO",199008,2,0,0,1
"6009","SO",199009,NA,NA,NA,NA
"6010","SO",199010,3,0,0,5
"6011","SO",199011,2,0,3,0
"6012","SO",199012,3,4,3,11
"6013","SO",199101,56,10,45,51
"6014","SO",199102,4,4,7,5
"6015","SO",199103,1,0,0,0
"6016","SO",199104,3,0,3,1
"6017","SO",199105,0,4,2,3
"6018","SO",199106,1,0,0,6
"6019","SO",199107,0,0,2,4
"6020","SO",199108,NA,NA,NA,NA
"6021","SO",199109,NA,NA,NA,NA
"6022","SO",199110,1,1,0,1
"6023","SO",199111,2,0,0,1
"6024","SO",199112,1,0,2,7
"6025","SO",199201,1,1,0,1
"6026","SO",199202,2,0,0,0
"6027","SO",199203,0,1,0,0
"6028","SO",199204,NA,NA,NA,NA
"6029","SO",199205,0,0,0,1
"6030","SO",199206,1,1,0,0
"6031","SO",199207,0,0,1,3
"6032","SO",199208,1,0,0,1
"6033","SO",199209,0,0,4,1
"6034","SO",199210,0,0,0,3
"6035","SO",199211,1,0,0,2
"6036","SO",199212,2,0,1,5
"6037","SO",199301,0,1,0,0
"6038","SO",199302,1,0,0,1
"6039","SO",199303,0,0,1,1
"6040","SO",199304,0,0,0,3
"6041","SO",199305,1,0,0,3
"6042","SO",199306,NA,NA,NA,NA
"6043","SO",199307,NA,NA,NA,NA
"6044","SO",199308,0,0,0,1
"6045","SO",199309,0,0,1,6
"6046","SO",199310,1,1,0,4
"6047","SO",199311,0,0,0,1
"6048","SO",199312,2,4,0,2
"6049","SO",199401,1,1,0,10
"6050","SO",199402,0,0,0,1
"6051","SO",199403,0,0,0,1
"6052","SO",199404,2,0,2,0
"6053","SO",199405,NA,NA,NA,NA
"6054","SO",199406,0,0,2,1
"6055","SO",199407,NA,NA,NA,NA
"6056","SO",199408,3,0,5,5
"6057","SO",199409,0,0,0,2
"6058","SO",199410,0,0,0,2
"6059","SO",199411,1,0,0,3
"6060","SO",199412,NA,NA,NA,NA
"6061","SO",199501,0,1,0,0
"6062","SO",199502,0,0,1,2
"6063","SO",199503,0,0,0,1
"6064","SO",199504,NA,NA,NA,NA
"6065","SO",199505,1,0,0,0
"6066","SO",199506,1,0,0,1
"6067","SO",199507,0,1,0,0
"6068","SO",199508,0,0,0,1
"6069","SO",199509,NA,NA,NA,NA
"6070","SO",199510,0,0,0,1
"6071","SO",199511,2,0,2,2
"6072","SO",199512,3,0,0,2
"6073","SO",199601,0,0,0,6
"6074","SO",199602,2,0,3,5
"6075","SO",199603,1,2,0,5
"6076","SO",199604,2,0,0,2
"6077","SO",199605,0,0,0,2
"6078","SO",199606,NA,NA,NA,NA
"6079","SO",199607,NA,NA,NA,NA
"6080","SO",199608,2,2,0,4
"6081","SO",199609,0,2,0,7
"6082","SO",199610,1,0,0,2
"6083","SO",199611,0,0,2,2
"6084","SO",199612,0,0,0,2
"6085","SO",199701,NA,NA,NA,NA
"6086","SO",199702,NA,NA,NA,NA
"6087","SO",199703,0,0,0,3
"6088","SO",199704,8,1,0,2
"6089","SO",199705,0,0,0,3
"6090","SO",199706,0,0,1,4
"6091","SO",199707,0,0,0,1
"6092","SO",199708,0,1,0,8
"6093","SO",199709,2,0,4,5
"6094","SO",199710,3,0,1,6
"6095","SO",199711,2,0,0,4
"6096","SO",199712,NA,NA,NA,NA
"6097","SO",199801,4,0,0,2
"6098","SO",199802,2,0,10,8
"6099","SO",199803,0,3,0,13
"6100","SO",199804,6,0,0,3
"6101","SO",199805,0,0,1,3
"6102","SO",199806,1,0,4,7
"6103","SO",199807,0,0,1,0
"6104","SO",199808,3,0,0,2
"6105","SO",199809,0,0,0,3
"6106","SO",199810,0,0,0,6
"6107","SO",199811,3,0,0,15
"6108","SO",199812,0,1,0,3
"6109","SO",199901,1,1,3,10
"6110","SO",199902,3,0,0,8
"6111","SO",199903,0,0,0,2
"6112","SO",199904,0,1,1,2
"6113","SO",199905,2,0,1,13
"6114","SO",199906,3,3,0,3
"6115","SO",199907,2,1,1,8
"6116","SO",199908,9,3,0,2
"6117","SO",199909,0,0,0,4
"6118","SO",199910,1,0,0,2
"6119","SO",199911,NA,NA,NA,NA
"6120","SO",199912,0,0,2,0
"6121","SO",200001,2,0,0,8
"6122","SO",200002,3,0,1,13
"6123","SO",200003,1,0,3,10
"6124","SO",200004,2,0,0,5
"6125","SO",200005,3,0,2,3
"6126","SO",200006,0,0,0,1
"6127","SO",200007,1,0,0,5
"6128","SO",200008,3,0,0,3
"6129","SO",200009,3,1,0,1
"6130","SO",200010,5,1,4,5
"6131","SO",200011,3,0,0,11
"6132","SO",200012,0,0,0,3
"6133","SO",200101,13,1,0,12
"6134","SO",200102,4,0,0,0
"6135","SO",200103,1,0,0,4
"6136","SO",200104,3,0,0,0
"6137","SO",200105,4,0,0,0
"6138","SO",200106,3,0,0,12
"6139","SO",200107,1,0,0,1
"6140","SO",200108,0,1,2,1
"6141","SO",200109,0,0,0,6
"6142","SO",200110,NA,NA,NA,NA
"6143","SO",200111,5,2,1,0
"6144","SO",200112,4,0,3,1
"6145","SO",200201,3,0,0,2
"6146","SO",200202,0,0,1,7
"6147","SO",200203,0,1,0,2
"6148","SO",200204,1,0,0,5
"6149","SO",200205,0,0,0,8
"6150","SO",200206,3,0,1,2
"6151","SO",200207,9,0,0,11
"6152","SO",200208,10,0,4,4
"6153","SO",200209,4,0,0,1
"6154","SO",200210,1,0,2,6
"6155","SO",200211,6,0,0,1
"6156","SO",200212,0,0,0,8
"6157","SO",200301,6,0,0,7
"6158","SO",200302,2,0,0,0
"6159","SO",200303,4,0,0,2
"6160","SO",200304,8,0,0,1
"6161","SO",200305,NA,NA,NA,NA
"6162","SO",200306,0,0,0,1
"6163","SO",200307,4,0,0,6
"6164","SO",200308,NA,NA,NA,NA
"6165","SO",200309,3,0,0,0
"6166","SO",200310,3,0,0,14
"6167","SO",200311,NA,NA,NA,NA
"6168","SO",200312,NA,NA,NA,NA
"6169","SO",200401,0,0,0,1
"6170","SO",200402,1,0,0,0
"6171","SO",200403,1,0,0,1
"6172","SO",200404,5,0,0,0
"6173","SO",200405,1,0,1,0
"6174","SO",200406,0,0,0,1
"6175","SO",200407,NA,NA,NA,NA
"6176","SO",200408,0,0,3,2
"6177","SO",200409,2,0,0,2
"6178","SO",200410,1,0,2,1
"6179","SO",200411,1,0,0,1
"6180","SO",200412,0,0,2,0
"6181","SO",200501,1,0,0,2
"6182","SO",200502,0,0,0,4
"6183","SO",200503,1,0,1,0
"6184","SO",200504,0,0,0,3
"6185","SO",200505,NA,NA,NA,NA
"6186","SO",200506,7,0,0,0
"6187","SO",200507,0,1,0,3
"6188","SO",200508,0,0,4,0
"6189","SO",200509,0,0,0,1
"6190","SO",200510,NA,NA,NA,NA
"6191","SO",200511,NA,NA,NA,NA
"6192","SO",200512,NA,NA,NA,NA
"6193","SO",200601,5,0,0,0
"6194","SO",200602,0,0,1,0
"6195","SO",200603,0,0,0,2
"6196","SO",200604,0,0,0,1
"6197","SO",200605,2,0,1,3
"6198","SO",200606,3,0,1,8
"6199","SO",200607,0,0,0,7
"6200","SO",200608,4,1,0,2
"6201","SO",200609,5,1,3,16
"6202","SO",200610,2,0,1,5
"6203","SO",200611,8,0,2,10
"6204","SO",200612,6,2,5,11
"6205","SO",200701,13,6,14,42
"6206","SO",200702,5,5,20,37
"6207","SO",200703,15,7,25,189
"6208","SO",200704,36,12,24,164
"6209","SO",200705,11,2,3,60
"6210","SO",200706,20,0,4,69
"6211","SO",200707,13,1,17,69
"6212","SO",200708,15,10,10,122
"6213","SO",200709,24,5,21,113
"6214","SO",200710,53,6,28,130
"6215","SO",200711,25,7,16,132
"6216","SO",200712,26,10,9,112
"6217","SO",200801,51,11,11,108
"6218","SO",200802,26,7,12,124
"6219","SO",200803,24,11,12,127
"6220","SO",200804,33,5,12,170
"6221","SO",200805,46,1,48,189
"6222","SO",200806,22,6,21,158
"6223","SO",200807,24,6,11,121
"6224","SO",200808,31,4,7,90
"6225","SO",200809,46,4,14,121
"6226","SO",200810,23,9,16,184
"6227","SO",200811,47,16,24,146
"6228","SO",200812,79,14,14,131
"6229","SO",200901,43,31,46,176
"6230","SO",200902,62,7,44,107
"6231","SO",200903,32,18,24,63
"6232","SO",200904,51,4,40,67
"6233","SO",200905,96,14,54,253
"6234","SO",200906,69,17,34,226
"6235","SO",200907,39,21,33,176
"6236","SO",200908,31,19,32,218
"6237","SO",200909,84,19,76,226
"6238","SO",200910,93,23,63,179
"6239","SO",200911,15,3,11,93
"6240","SO",200912,56,10,33,239
"6241","SO",201001,44,5,37,162
"6242","SO",201002,43,5,32,94
"6243","SO",201003,14,1,4,49
"6244","SO",201004,19,7,14,68
"6245","SO",201005,22,5,20,99
"6246","SO",201006,12,1,7,25
"6247","SO",201007,16,5,3,38
"6248","SO",201008,56,5,20,176
"6249","SO",201009,66,16,23,183
"6250","SO",201010,22,11,16,70
"6251","SO",201011,18,6,13,49
"6252","SO",201012,20,4,8,42
"6253","SO",201101,21,3,19,46
"6254","SO",201102,35,7,13,64
"6255","SO",201103,8,11,14,42
"6256","SO",201104,16,2,6,27
"6257","SO",201105,17,6,15,38
"6258","SO",201106,39,4,24,225
"6259","SO",201107,26,34,26,66
"6260","SO",201108,43,34,16,92
"6261","SO",201109,22,7,8,67
"6262","SO",201110,70,18,42,194
"6263","SO",201111,34,5,20,93
"6264","SO",201112,19,8,10,79
"6265","SO",201201,27,12,21,126
"6266","SO",201202,40,27,14,104
"6267","SO",201203,28,17,13,154
"6268","SO",201204,23,9,9,76
"6269","SO",201205,15,4,16,103
"6270","SO",201206,19,12,10,52
"6271","SO",201207,15,5,18,47
"6272","SO",201208,23,9,8,76
"6273","SO",201209,41,18,29,172
"6274","SO",201210,25,13,13,79
"6275","SO",201211,12,17,7,69
"6276","SO",201212,3,1,6,10
"6277","SO",201301,15,4,6,60
"6278","SO",201302,5,2,8,19
"6279","SO",201303,9,0,12,43
"6280","SO",201304,34,8,11,46
"6281","SO",201305,17,6,4,36
"6282","SO",201306,11,0,2,53
"6283","SO",201307,12,5,9,55
"6284","SO",201308,18,1,8,47
"6285","SO",201309,57,19,17,138
"6286","SO",201310,25,12,23,148
"6287","SO",201311,9,4,9,42
"6288","SO",201312,6,6,3,60
"6289","SO",201401,14,3,10,65
"6290","SO",201402,25,9,0,69
"6291","SO",201403,11,5,5,38
"6292","SO",201404,15,3,9,71
"6293","SO",201405,19,14,19,151
"6294","SO",201406,28,0,14,67
"6295","SO",201407,32,12,14,114
"6296","SO",201408,15,5,5,75
"6297","SO",201409,32,11,3,81
"6298","SO",201410,19,5,18,58
"6299","SO",201411,6,6,11,48
"6300","SO",201412,NA,NA,NA,NA
"6301","SU",199001,7,0,6,13
"6302","SU",199002,8,3,4,8
"6303","SU",199003,4,5,4,3
"6304","SU",199004,8,2,2,8
"6305","SU",199005,1,1,2,6
"6306","SU",199006,2,0,0,4
"6307","SU",199007,1,2,0,2
"6308","SU",199008,2,3,0,1
"6309","SU",199009,NA,NA,NA,NA
"6310","SU",199010,2,1,1,0
"6311","SU",199011,2,0,0,7
"6312","SU",199012,3,0,0,3
"6313","SU",199101,0,0,0,1
"6314","SU",199102,1,4,4,2
"6315","SU",199103,1,0,0,2
"6316","SU",199104,3,0,2,4
"6317","SU",199105,8,3,5,5
"6318","SU",199106,9,0,1,2
"6319","SU",199107,1,0,1,0
"6320","SU",199108,11,1,1,0
"6321","SU",199109,8,0,0,2
"6322","SU",199110,10,0,2,3
"6323","SU",199111,2,6,3,6
"6324","SU",199112,5,0,3,2
"6325","SU",199201,6,2,0,2
"6326","SU",199202,8,2,0,1
"6327","SU",199203,0,3,1,1
"6328","SU",199204,6,3,1,4
"6329","SU",199205,23,4,5,4
"6330","SU",199206,11,3,8,5
"6331","SU",199207,15,1,3,3
"6332","SU",199208,4,0,2,1
"6333","SU",199209,4,1,3,1
"6334","SU",199210,6,0,0,2
"6335","SU",199211,9,0,0,2
"6336","SU",199212,10,2,6,1
"6337","SU",199301,3,0,0,0
"6338","SU",199302,17,0,1,5
"6339","SU",199303,2,1,2,2
"6340","SU",199304,7,1,4,8
"6341","SU",199305,12,0,2,9
"6342","SU",199306,5,0,1,1
"6343","SU",199307,3,4,0,5
"6344","SU",199308,7,0,7,8
"6345","SU",199309,6,0,3,4
"6346","SU",199310,2,0,0,5
"6347","SU",199311,11,0,2,1
"6348","SU",199312,4,1,0,5
"6349","SU",199401,21,2,7,6
"6350","SU",199402,16,5,9,10
"6351","SU",199403,20,2,3,4
"6352","SU",199404,5,3,0,3
"6353","SU",199405,3,0,1,3
"6354","SU",199406,2,2,0,2
"6355","SU",199407,7,1,2,4
"6356","SU",199408,5,1,1,2
"6357","SU",199409,9,0,5,1
"6358","SU",199410,7,0,1,1
"6359","SU",199411,6,1,1,4
"6360","SU",199412,0,3,0,4
"6361","SU",199501,1,1,3,5
"6362","SU",199502,1,0,3,3
"6363","SU",199503,10,2,1,7
"6364","SU",199504,10,0,9,9
"6365","SU",199505,4,2,5,6
"6366","SU",199506,4,1,2,5
"6367","SU",199507,19,5,6,1
"6368","SU",199508,6,2,2,8
"6369","SU",199509,3,0,4,2
"6370","SU",199510,5,1,0,2
"6371","SU",199511,1,0,2,3
"6372","SU",199512,1,0,0,3
"6373","SU",199601,3,3,4,3
"6374","SU",199602,8,1,1,3
"6375","SU",199603,9,6,6,6
"6376","SU",199604,11,2,3,12
"6377","SU",199605,6,2,3,4
"6378","SU",199606,11,1,4,15
"6379","SU",199607,15,5,5,22
"6380","SU",199608,26,7,8,17
"6381","SU",199609,6,0,1,8
"6382","SU",199610,13,1,3,10
"6383","SU",199611,11,3,2,13
"6384","SU",199612,10,9,9,14
"6385","SU",199701,35,18,11,69
"6386","SU",199702,17,3,6,29
"6387","SU",199703,22,2,9,55
"6388","SU",199704,67,10,11,36
"6389","SU",199705,33,1,6,24
"6390","SU",199706,12,0,5,27
"6391","SU",199707,23,4,3,14
"6392","SU",199708,39,4,15,21
"6393","SU",199709,32,0,5,14
"6394","SU",199710,23,0,6,9
"6395","SU",199711,33,4,4,4
"6396","SU",199712,10,0,2,4
"6397","SU",199801,32,4,7,16
"6398","SU",199802,20,2,9,40
"6399","SU",199803,12,4,4,18
"6400","SU",199804,19,2,8,6
"6401","SU",199805,44,6,12,19
"6402","SU",199806,24,2,5,36
"6403","SU",199807,18,12,3,18
"6404","SU",199808,49,2,8,13
"6405","SU",199809,17,10,12,34
"6406","SU",199810,23,9,16,43
"6407","SU",199811,11,4,17,17
"6408","SU",199812,5,2,5,14
"6409","SU",199901,16,4,4,12
"6410","SU",199902,9,0,1,4
"6411","SU",199903,8,3,5,13
"6412","SU",199904,28,4,10,35
"6413","SU",199905,19,3,5,17
"6414","SU",199906,13,5,9,12
"6415","SU",199907,25,7,4,9
"6416","SU",199908,14,4,9,8
"6417","SU",199909,11,0,2,18
"6418","SU",199910,18,5,5,3
"6419","SU",199911,9,6,5,3
"6420","SU",199912,35,7,12,6
"6421","SU",200001,23,7,6,46
"6422","SU",200002,14,1,9,15
"6423","SU",200003,34,3,9,19
"6424","SU",200004,15,0,6,11
"6425","SU",200005,23,0,5,11
"6426","SU",200006,16,1,9,19
"6427","SU",200007,12,4,11,34
"6428","SU",200008,11,7,6,10
"6429","SU",200009,32,3,2,9
"6430","SU",200010,10,4,3,12
"6431","SU",200011,12,3,3,21
"6432","SU",200012,11,1,6,15
"6433","SU",200101,12,4,3,10
"6434","SU",200102,29,3,5,18
"6435","SU",200103,9,2,3,10
"6436","SU",200104,18,3,2,20
"6437","SU",200105,30,6,7,32
"6438","SU",200106,34,4,20,24
"6439","SU",200107,6,7,7,13
"6440","SU",200108,13,2,6,56
"6441","SU",200109,19,0,4,33
"6442","SU",200110,7,9,4,12
"6443","SU",200111,21,1,7,24
"6444","SU",200112,17,4,3,16
"6445","SU",200201,51,6,13,14
"6446","SU",200202,9,2,6,13
"6447","SU",200203,23,4,4,46
"6448","SU",200204,12,5,5,8
"6449","SU",200205,14,1,7,18
"6450","SU",200206,29,3,5,55
"6451","SU",200207,85,11,13,66
"6452","SU",200208,63,11,11,49
"6453","SU",200209,79,3,8,43
"6454","SU",200210,80,4,11,47
"6455","SU",200211,42,1,6,22
"6456","SU",200212,22,3,5,9
"6457","SU",200301,48,3,2,12
"6458","SU",200302,26,4,8,8
"6459","SU",200303,35,1,7,17
"6460","SU",200304,64,2,5,25
"6461","SU",200305,28,1,5,18
"6462","SU",200306,24,2,3,19
"6463","SU",200307,62,1,9,33
"6464","SU",200308,56,6,3,11
"6465","SU",200309,108,12,8,18
"6466","SU",200310,73,7,5,16
"6467","SU",200311,46,12,13,18
"6468","SU",200312,89,2,6,39
"6469","SU",200401,67,5,13,28
"6470","SU",200402,75,21,15,31
"6471","SU",200403,76,5,12,48
"6472","SU",200404,97,8,21,48
"6473","SU",200405,102,9,21,52
"6474","SU",200406,105,15,31,52
"6475","SU",200407,77,12,49,50
"6476","SU",200408,139,34,40,57
"6477","SU",200409,131,12,53,55
"6478","SU",200410,88,5,36,38
"6479","SU",200411,140,14,33,144
"6480","SU",200412,139,17,39,99
"6481","SU",200501,174,15,23,58
"6482","SU",200502,48,12,12,47
"6483","SU",200503,27,7,15,29
"6484","SU",200504,63,5,15,34
"6485","SU",200505,41,0,6,15
"6486","SU",200506,54,13,16,40
"6487","SU",200507,34,5,26,15
"6488","SU",200508,82,3,16,21
"6489","SU",200509,41,3,25,37
"6490","SU",200510,32,9,9,41
"6491","SU",200511,25,5,22,36
"6492","SU",200512,14,1,8,15
"6493","SU",200601,32,2,25,28
"6494","SU",200602,16,0,21,16
"6495","SU",200603,39,6,24,23
"6496","SU",200604,92,7,31,76
"6497","SU",200605,216,7,108,62
"6498","SU",200606,146,16,39,25
"6499","SU",200607,152,11,35,55
"6500","SU",200608,149,11,36,64
"6501","SU",200609,146,15,41,69
"6502","SU",200610,182,14,59,107
"6503","SU",200611,92,9,47,87
"6504","SU",200612,110,7,63,110
"6505","SU",200701,113,15,65,42
"6506","SU",200702,89,5,40,37
"6507","SU",200703,86,14,48,64
"6508","SU",200704,84,4,46,113
"6509","SU",200705,82,6,36,48
"6510","SU",200706,67,13,48,35
"6511","SU",200707,73,15,69,23
"6512","SU",200708,172,7,51,43
"6513","SU",200709,170,14,60,65
"6514","SU",200710,378,35,200,223
"6515","SU",200711,130,29,50,53
"6516","SU",200712,64,5,44,42
"6517","SU",200801,83,11,32,49
"6518","SU",200802,236,35,101,126
"6519","SU",200803,82,5,14,45
"6520","SU",200804,79,3,23,63
"6521","SU",200805,138,12,45,183
"6522","SU",200806,72,5,22,97
"6523","SU",200807,87,28,45,82
"6524","SU",200808,41,6,22,66
"6525","SU",200809,64,5,47,93
"6526","SU",200810,80,11,72,76
"6527","SU",200811,84,10,89,50
"6528","SU",200812,64,9,18,84
"6529","SU",200901,89,10,83,138
"6530","SU",200902,206,37,66,116
"6531","SU",200903,109,21,39,67
"6532","SU",200904,44,7,19,48
"6533","SU",200905,131,23,103,157
"6534","SU",200906,46,2,27,38
"6535","SU",200907,49,3,49,17
"6536","SU",200908,78,15,25,30
"6537","SU",200909,72,6,52,34
"6538","SU",200910,60,14,53,55
"6539","SU",200911,65,8,26,52
"6540","SU",200912,50,11,35,60
"6541","SU",201001,82,6,31,61
"6542","SU",201002,196,28,80,64
"6543","SU",201003,49,14,13,21
"6544","SU",201004,67,11,43,24
"6545","SU",201005,41,6,17,38
"6546","SU",201006,48,8,18,51
"6547","SU",201007,83,11,35,18
"6548","SU",201008,65,11,31,61
"6549","SU",201009,74,16,22,64
"6550","SU",201010,83,5,27,48
"6551","SU",201011,118,4,45,76
"6552","SU",201012,165,18,48,73
"6553","SU",201101,256,46,76,92
"6554","SU",201102,75,9,55,100
"6555","SU",201103,112,32,69,155
"6556","SU",201104,98,9,56,121
"6557","SU",201105,70,8,39,137
"6558","SU",201106,265,58,116,303
"6559","SU",201107,194,15,53,210
"6560","SU",201108,127,25,40,119
"6561","SU",201109,97,2,51,97
"6562","SU",201110,68,7,26,119
"6563","SU",201111,102,33,77,219
"6564","SU",201112,140,17,79,243
"6565","SU",201201,100,22,64,141
"6566","SU",201202,130,39,68,115
"6567","SU",201203,131,14,64,125
"6568","SU",201204,111,19,50,233
"6569","SU",201205,61,17,35,58
"6570","SU",201206,46,6,40,45
"6571","SU",201207,100,3,26,81
"6572","SU",201208,83,12,49,90
"6573","SU",201209,68,18,42,113
"6574","SU",201210,74,16,54,160
"6575","SU",201211,48,15,36,130
"6576","SU",201212,34,7,19,90
"6577","SU",201301,88,13,33,71
"6578","SU",201302,68,15,25,93
"6579","SU",201303,102,6,36,124
"6580","SU",201304,116,21,69,143
"6581","SU",201305,44,6,21,92
"6582","SU",201306,65,18,76,102
"6583","SU",201307,77,4,52,113
"6584","SU",201308,73,8,17,63
"6585","SU",201309,78,7,22,53
"6586","SU",201310,69,16,11,99
"6587","SU",201311,108,19,35,148
"6588","SU",201312,202,47,87,241
"6589","SU",201401,416,88,134,278
"6590","SU",201402,195,41,76,159
"6591","SU",201403,156,24,67,180
"6592","SU",201404,211,27,102,217
"6593","SU",201405,614,53,226,325
"6594","SU",201406,201,14,74,126
"6595","SU",201407,198,25,80,201
"6596","SU",201408,279,33,64,73
"6597","SU",201409,178,14,64,60
"6598","SU",201410,152,12,54,74
"6599","SU",201411,228,14,104,137
"6600","SU",201412,NA,NA,NA,NA
"6601","TZ",199001,3,0,0,0
"6602","TZ",199002,NA,NA,NA,NA
"6603","TZ",199003,1,0,0,0
"6604","TZ",199004,NA,NA,NA,NA
"6605","TZ",199005,1,0,0,0
"6606","TZ",199006,NA,NA,NA,NA
"6607","TZ",199007,NA,NA,NA,NA
"6608","TZ",199008,NA,NA,NA,NA
"6609","TZ",199009,NA,NA,NA,NA
"6610","TZ",199010,NA,NA,NA,NA
"6611","TZ",199011,NA,NA,NA,NA
"6612","TZ",199012,NA,NA,NA,NA
"6613","TZ",199101,NA,NA,NA,NA
"6614","TZ",199102,NA,NA,NA,NA
"6615","TZ",199103,0,1,0,0
"6616","TZ",199104,NA,NA,NA,NA
"6617","TZ",199105,NA,NA,NA,NA
"6618","TZ",199106,0,0,0,1
"6619","TZ",199107,NA,NA,NA,NA
"6620","TZ",199108,0,0,0,1
"6621","TZ",199109,NA,NA,NA,NA
"6622","TZ",199110,NA,NA,NA,NA
"6623","TZ",199111,NA,NA,NA,NA
"6624","TZ",199112,1,0,0,0
"6625","TZ",199201,1,0,0,0
"6626","TZ",199202,NA,NA,NA,NA
"6627","TZ",199203,NA,NA,NA,NA
"6628","TZ",199204,NA,NA,NA,NA
"6629","TZ",199205,NA,NA,NA,NA
"6630","TZ",199206,NA,NA,NA,NA
"6631","TZ",199207,4,1,0,1
"6632","TZ",199208,0,1,0,0
"6633","TZ",199209,1,0,0,0
"6634","TZ",199210,2,0,0,0
"6635","TZ",199211,1,0,0,0
"6636","TZ",199212,NA,NA,NA,NA
"6637","TZ",199301,9,1,0,1
"6638","TZ",199302,1,1,1,1
"6639","TZ",199303,4,1,2,0
"6640","TZ",199304,NA,NA,NA,NA
"6641","TZ",199305,0,1,0,0
"6642","TZ",199306,6,2,0,0
"6643","TZ",199307,4,0,0,0
"6644","TZ",199308,1,0,0,0
"6645","TZ",199309,NA,NA,NA,NA
"6646","TZ",199310,0,0,1,0
"6647","TZ",199311,NA,NA,NA,NA
"6648","TZ",199312,2,1,0,0
"6649","TZ",199401,0,1,0,0
"6650","TZ",199402,8,3,0,1
"6651","TZ",199403,NA,NA,NA,NA
"6652","TZ",199404,7,0,0,3
"6653","TZ",199405,15,1,8,4
"6654","TZ",199406,3,0,0,0
"6655","TZ",199407,1,1,1,0
"6656","TZ",199408,0,2,0,0
"6657","TZ",199409,1,0,0,0
"6658","TZ",199410,NA,NA,NA,NA
"6659","TZ",199411,NA,NA,NA,NA
"6660","TZ",199412,NA,NA,NA,NA
"6661","TZ",199501,NA,NA,NA,NA
"6662","TZ",199502,NA,NA,NA,NA
"6663","TZ",199503,NA,NA,NA,NA
"6664","TZ",199504,NA,NA,NA,NA
"6665","TZ",199505,NA,NA,NA,NA
"6666","TZ",199506,2,0,0,0
"6667","TZ",199507,NA,NA,NA,NA
"6668","TZ",199508,0,3,0,0
"6669","TZ",199509,NA,NA,NA,NA
"6670","TZ",199510,2,0,0,0
"6671","TZ",199511,NA,NA,NA,NA
"6672","TZ",199512,1,0,0,0
"6673","TZ",199601,1,0,0,0
"6674","TZ",199602,0,0,0,1
"6675","TZ",199603,2,0,0,0
"6676","TZ",199604,4,0,2,0
"6677","TZ",199605,NA,NA,NA,NA
"6678","TZ",199606,1,0,0,1
"6679","TZ",199607,0,2,0,0
"6680","TZ",199608,1,0,0,0
"6681","TZ",199609,3,0,1,2
"6682","TZ",199610,15,2,3,5
"6683","TZ",199611,9,1,4,7
"6684","TZ",199612,10,0,1,11
"6685","TZ",199701,0,1,1,5
"6686","TZ",199702,10,0,4,2
"6687","TZ",199703,5,3,5,1
"6688","TZ",199704,5,2,2,3
"6689","TZ",199705,10,0,0,3
"6690","TZ",199706,NA,NA,NA,NA
"6691","TZ",199707,NA,NA,NA,NA
